tcpdump -i eth0 port 22
17:08:51.845273 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 7951612:7951864, ack 4753, win 501, options [nop,nop,TS val 3770132674 ecr 827784051], length 252
17:08:51.863723 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 8035388:8035640, ack 4789, win 501, options [nop,nop,TS val 3770132693 ecr 827784063], length 252
17:08:51.863792 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 8035640:8035892, ack 4789, win 501, options [nop,nop,TS val 3770132693 ecr 827784063], length 252
17:08:51.863862 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 8035892:8036144, ack 4789, win 501, options [nop,nop,TS val 3770132693 ecr 827784063], length 252
17:08:51.863911 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 8036144:8036396, ack 4789, win 501, options [nop,nop,TS val 3770132693 ecr 827784063], length 252
17:08:51.863962 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 8036396:8036648, ack 4789, win 501, options [nop,nop,TS val 3770132693 ecr 827784063], length 252
17:08:51.864007 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 8036648:8036900, ack 4789, win 501, options [nop,nop,TS val 3770132693 ecr 827784063], length 252
17:08:51.864254 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 8036900:8037152, ack 4789, win 501, options [nop,nop,TS val 3770132693 ecr 827784063], length 252
^C
31972 packets captured
31987 packets received by filter
9 packets dropped by kernel
