tcpdump -i eth0
16:57:25.474780 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16326664:16326924, ack 9685, win 501, options [nop,nop,TS val 3769446304 ecr 827110504], length 260
16:57:25.494452 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16413176:16413436, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.494519 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16413436:16413696, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.494588 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16413696:16413956, ack 9685, win 501, options [nop,nop,TS val 3769446324 ecr 827110504], length 260
16:57:25.494653 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [P.], seq 9685:9757, ack 16329784, win 15322, options [nop,nop,TS val 827110515 ecr 3769446292], length 72
16:57:25.494805 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 16345124, win 16030, options [nop,nop,TS val 827110517 ecr 3769446306], length 0
16:57:25.494843 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [P.], seq 9757:9793, ack 16345644, win 16022, options [nop,nop,TS val 827110517 ecr 3769446307], length 36
16:57:25.494850 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 16364296, win 16030, options [nop,nop,TS val 827110521 ecr 3769446311], length 0
^C
64546 packets captured
64556 packets received by filter
8 packets dropped by kernel
