tcpdump -i eth0 tcp
17:07:54.221861 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13227928:13228188, ack 7777, win 501, options [nop,nop,TS val 3770075051 ecr 827727336], length 260
17:07:54.235826 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13314232:13314492, ack 7849, win 501, options [nop,nop,TS val 3770075065 ecr 827727350], length 260
17:07:54.235866 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13314492:13314752, ack 7849, win 501, options [nop,nop,TS val 3770075065 ecr 827727350], length 260
17:07:54.235903 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13314752:13315012, ack 7849, win 501, options [nop,nop,TS val 3770075065 ecr 827727350], length 260
17:07:54.235960 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13315012:13315272, ack 7849, win 501, options [nop,nop,TS val 3770075065 ecr 827727350], length 260
17:07:54.236006 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [P.], seq 7849:7885, ack 13182428, win 37094, options [nop,nop,TS val 827727350 ecr 3770075042], length 36
17:07:54.236022 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 13223508, win 37094, options [nop,nop,TS val 827727355 ecr 3770075049], length 0
17:07:54.236107 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [P.], seq 7885:7921, ack 13223508, win 37094, options [nop,nop,TS val 827727355 ecr 3770075049], length 36
^C
52574 packets captured
52587 packets received by filter
11 packets dropped by kernel
